FREQ;Frekvens;BASE_CUR;Basisvaluta;QUOTE_CUR;Kvoteringsvaluta;TENOR;Løpetid;DECIMALS;CALCULATED;UNIT_MULT;Multiplikator;COLLECTION;Innsamlingstidspunkt;TIME_PERIOD;OBS_VALUE
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-02-25;3,0735
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-02-26;3,0822
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-02-27;3,0697
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-02-28;3,0785
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-01;3,0775
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-04;3,0912
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-05;3,1058
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-06;3,1074
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-07;3,1031
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-08;3,125
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-11;3,0933
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-12;3,0875
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-13;3,0911
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-14;3,0899
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-15;3,0819
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-18;3,0765
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-19;3,0887
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-20;3,0935
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-21;3,0574
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-22;3,0491
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-25;3,0485
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-26;3,0496
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-27;3,03
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-28;3,0445
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-03-29;3,0086
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-01;3,0021
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-02;2,9982
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-03;3,0063
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-04;3,0114
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-05;3,012
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-08;2,9951
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-09;2,9919
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-10;2,9796
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-11;2,9805
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-12;2,9829
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-15;2,9982
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-16;2,998
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-17;2,996
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-23;2,9872
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-24;2,9928
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-25;2,9974
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-26;3,0006
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-29;3,0028
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-30;2,9934
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-02;3,0077
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-03;3,0238
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-06;3,0271
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-07;3,0097
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-08;3,0318
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-09;3,0331
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-10;3,0351
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-13;3,032
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-14;3,0222
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-15;3,0141
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-16;3,0071
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-20;3,0076
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-21;2,9987
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-22;2,9889
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-23;2,9834
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-24;2,993
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-27;2,9938
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-28;2,975
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-29;2,9935
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-31;3,0189
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-03;3,0204
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-04;3,0391
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-05;3,04
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-06;3,0527
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-07;3,0468
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-11;3,0484
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-12;3,0433
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-13;3,0348
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-14;3,0395
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-17;3,0388
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-18;3,0342
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-19;3,0193
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-20;2,9878
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-21;2,9898
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-24;2,9801
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-25;2,9848
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-26;2,9902
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-27;2,9923
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-28;2,9976
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-01;2,9993
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-02;2,9951
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-03;2,9957
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-04;2,983
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-05;2,9784
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-08;2,9828
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-09;2,9799
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-10;2,9742
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-11;2,9562
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-12;2,9532
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-15;2,9547
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-16;2,9441
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-17;2,9454
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-18;2,9541
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-19;2,9548
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-22;2,9628
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-23;2,9742
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-24;2,9579
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-25;2,9537
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-26;2,9687
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-29;2,9623
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-30;2,9732
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-31;2,9949
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-01;3,0047
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-02;3,0311
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-05;3,0496
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-06;3,0596
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-07;3,0721
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-08;3,0817
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-09;3,0663
B;Virkedag;HUF;Ungarske forinter;NOK;Norske kroner;SP;Spot;4;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-12;3,0803
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-13;103,45
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-14;103,64
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-15;104,03
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-16;104,58
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-17;105,13
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-20;105,07
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-21;105,15
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-22;104,55
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-23;104,2
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-24;104,62
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-27;104,53
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-28;104,55
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-29;104,74
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-30;104,42
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-31;104,48
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-03;104,51
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-04;104,71
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-05;104,93
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-06;105,09
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-07;105,28
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-10;104,57
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-11;104,26
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-12;103,81
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-13;103,25
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-14;103,48
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-17;102,9
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-18;102,69
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-19;102,92
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-20;103,19
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-21;103,09
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-24;102,91
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-25;102,87
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-26;102,76
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-27;102,5
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-28;102,61
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-01;102,28
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-02;102,3
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-03;102,34
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-04;102,54
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-05;103,05
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-08;102,97
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-09;102,92
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-10;102,26
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-11;102,72
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-12;102,48
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-15;102,36
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-16;102,1
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-17;102,32
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-18;102,66
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-19;102,73
B;Virkedag;I44;Importveid kursindeks;NOK;Norske kroner;SP;Spot;2;true;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-22;102,76
